STOP_ID,STOP_FRISK_DATE,STOP_FRISK_TIME,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,SUPERVISING_ACTION_CORRESPONDING_ACTIVITY_LOG_ENTRY_REVIEWED,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_CODE,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_APARTMENT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME
7062,2021/11/7,11:56:00,2021,November,Sunday,Based on Radio Run,APP,POM,105,SGT,105,Y,NaN,P,PSB,3,CPW,10,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,Y,Y,Y,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,Y,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,Y,NaN,DE,EXCITED,19,MALE,ASIAN / PACIFIC ISLANDER,5.1,180,THN,BRO,BLK,WHITE SNEAKERS BLUE SWEATPANTS GREY SWEATSHIRT,105,D,NaN,HILLSIDE AVE && 215 PL,HILLSIDE AVE,1053760,204315,PBQS,QUEENS
7063,2021/11/4,17:45:00,2021,November,Thursday,Based on C/W on Scene,APP,POM,40,SGT,40,N,NaN,P,PSB,0,RECKLESS ENDANGERMENT,10,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,Y,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,17,MALE,BLACK,5.7,140,THN,BRO,BLK,BLACK JACKET,40,A,NaN,500 UNION AVE,UNION AVE,1010416,235011,PBBX,BRONX
7064,2021/11/4,17:45:00,2021,November,Thursday,Based on C/W on Scene,APP,POM,40,SGT,40,N,O,P,PSB,0,RECKLESS ENDANGERMENT,10,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,Y,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,Y,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,18,MALE,BLACK,5.1,150,MED,BRO,BLK,BLACK COAT BLACK PANTS,40,A,NaN,500 UNION AVE,UNION AVE,1010416,235011,PBBX,BRONX
7065,2021/11/8,18:54:00,2021,November,Monday,Based on C/W on Scene,APP,POM,43,SGT,43,Y,I,P,PSB,5,ROBBERY,7,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,UPSET,22,MALE,BLACK,NaN,NaN,THN,BLK,NaN,NaN,43,C,NaN,1572 E 174 ST,E 174 ST,1018023,243093,PBBX,BRONX
7066,2021/10/23,17:20:00,2021,October,Saturday,Based on C/W on Scene,APP,POM,625,SGT,66,N,O,NaN,NaN,1,PETIT LARCENY,15,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,CM,#N/A,NaN,FEMALE,WHITE,NaN,NaN,NaN,NaN,NaN,NaN,66,A,NaN,50 ST && 18 AVE,50 ST,989367,167979,PBBS,BROOKLYN
7067,2021/10/23,17:20:00,2021,October,Saturday,Based on C/W on Scene,APP,POM,625,SGT,66,N,O,NaN,NaN,1,PETIT LARCENY,15,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,CM,#N/A,NaN,MALE,WHITE,NaN,NaN,NaN,NaN,NaN,NaN,66,A,NaN,50 ST && 18 AVE,50 ST,989367,167979,PBBS,BROOKLYN
7068,2021/11/8,16:30:00,2021,November,Monday,Based on Radio Run,APP,POM,68,SSA,68,Y,I,NaN,NaN,1,BURGLARY,8,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,UPSET,14,MALE,WHITE,5.5,140,THN,ZZZ,BLK,NaN,68,D,1,465 OVINGTON AVE,OVINGTON AVE,978143,169915,PBBS,BROOKLYN
7069,2021/11/8,16:30:00,2021,November,Monday,Based on Radio Run,APP,POM,68,SSA,68,Y,NaN,NaN,NaN,1,BURGLARY,8,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,UPSET,15,MALE,WHITE,5.5,140,THN,ZZZ,BLK,NaN,68,D,1,465 OVINGTON AVE,OVINGTON AVE,978143,169915,PBBS,BROOKLYN
7070,2021/11/8,16:30:00,2021,November,Monday,Based on Radio Run,APP,POM,68,SSA,68,Y,I,NaN,NaN,1,BURGLARY,8,Y,NaN,Y,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,UPSET,17,MALE,WHITE,5.5,140,THN,ZZZ,BRO,NaN,68,D,1,465 OVINGTON AVE,OVINGTON AVE,978143,169915,PBBS,BROOKLYN
7071,2021/11/3,16:21:00,2021,November,Wednesday,Based on Self Initiated,APP,POM,75,SGT,75,Y,NaN,P,PSB,1,CPW,1,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,AGITATED,25,MALE,MIDDLE EASTERN/SOUTHWEST ASIAN,5.1,150,MED,BRO,BLK,BLACK JACKET WHITE HOODIE,75,D,NaN,FOUNTAIN AVE && HEGEMAN AVE,FOUNTAIN AVE,1019531,182681,PBBN,BROOKLYN
7072,2021/11/7,01:28:00,2021,November,Sunday,Based on Radio Run,APP,POM,870,SGT,870,Y,NaN,P,PSB,3,ROBBERY,18,Y,NaN,N,N,NaN,N,NaN,N,NaN,S,V,Y,N,Y,Y,N,NaN,NaN,NaN,N,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,DE,AGITATED,41,MALE,BLACK,5.4,120,THN,BLK,BLK,NONE,83,C,NaN,BROADWAY && MYRTLE AVE,BROADWAY,1002212,193214,PBBN,BROOKLYN
7073,2021/11/8,14:27:00,2021,November,Monday,Based on Radio Run,APP,DT3,318,SGT,88,Y,NaN,P,PSB,20,ROBBERY,5,Y,NaN,Y,Y,ROBBERY,N,NaN,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,NORMAL,NaN,MALE,BLACK,NaN,NaN,NaN,NaN,NaN,NaN,88,D,NaN,S PORTLAND AVE && FULTON ST,S PORTLAND AVE,991339,189319,PBBN,BROOKLYN
7074,2021/10/30,21:00:00,2021,October,Saturday,Based on Self Initiated,APP,LT,861,CPT,861,Y,I,T,Transit,1,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,8,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,NaN,N,NaN,NaN,NaN,N,NaN,NaN,Y,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,COOPERATIVE,27,MALE,BLACK,5.1,170,THN,BRO,BLK,NaN,14,C,NaN,W 34 ST && 8 AVE,W 34 ST,986081,213355,PBMS,MANHATTAN
7075,2021/11/8,14:11:00,2021,November,Monday,Based on Radio Run,APP,POM,30,SGT,30,Y,O,NaN,NaN,2,CPW,2,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,35,MALE,BLACK,6,160,THN,BRO,BLK,FANNY PACK,30,B,NaN,W 145 ST && EDGECOMBE AVE,W 145 ST,999792,239359,PBMN,MANHATTAN
7076,2021/10/16,19:46:00,2021,October,Saturday,Based on Radio Run,APP,POM,32,LT,32,N,I,P,PSB,0,MENACING,3,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DE,ANNOYED,40,MALE,BLACK,6,240,HEA,BRO,BLK,NaN,32,A,NaN,50 W 132 ST,W 132 ST,1000627,234919,PBMN,MANHATTAN
7077,2021/11/8,02:16:00,2021,November,Monday,Based on Radio Run,APP,SGT,46,LT,46,N,NaN,NaN,NaN,1,ROBBERY,6,Y,NaN,N,N,NaN,N,NaN,N,NaN,S,NaN,Y,N,N,NaN,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM & COOPERATIVE.,18,MALE,BLACK HISPANIC,5.4,120,THN,BRO,BLK,GRAY NIKE HOODED SWEATSHIRT GRAY SWEATPANTS & YELLOW CROCS (SHOES).,46,B,NaN,VALENTINE AVE && E 183 ST,VALENTINE AVE,1012419,251454,PBBX,BRONX
7078,2021/11/9,01:03:00,2021,November,Tuesday,Based on Radio Run,APP,POM,52,SGT,52,Y,O,NaN,NaN,1,CPW,5,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,Y,Y,Y,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,Y,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,NaN,DE,UPSET,30,MALE,WHITE HISPANIC,5.7,170,MED,BRO,BLK,NaN,52,C,NaN,381 BEDFORD PARK BLVD,BEDFORD PARK BLVD,1016342,255520,PBBX,BRONX
7079,2021/11/9,04:54:00,2021,November,Tuesday,Based on Radio Run,APP,POM,67,SGT,67,Y,NaN,P,PSB,0,BURGLARY,5,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,38,MALE,BLACK,5.1,170,THN,BRO,XXX,NaN,67,C,NaN,629 UTICA AVE,UTICA AVE,1003435,179011,PBBS,BROOKLYN
7080,2021/11/5,09:56:00,2021,November,Friday,Based on Radio Run,APP,POM,113,SGT,113,Y,NaN,P,PSB,1,MENACING,5,Y,NaN,N,Y,MENACING,N,NaN,Y,NaN,NaN,NaN,Y,Y,Y,Y,N,NaN,NaN,Y,Y,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,Y,Y,NaN,NaN,NaN,DE,CALM,31,MALE,BLACK,5.8,155,THN,BRO,BLK,PURPLE COAT BLACK SPORTS PANTS,113,B,NaN,MERRICK BLVD && 125 AVE,MERRICK BLVD,1048830,187971,PBQS,QUEENS
7081,2021/11/7,10:55:00,2021,November,Sunday,Based on Radio Run,APP,POM,121,LT,121,N,O,P,PSB,1,GRAND LARCENY AUTO,10,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,CM,#N/A,26,MALE,WHITE,6.1,180,THN,BRO,BLK,BLACK JACKET BLACK PANTS BLACK HOODIE,121,B,NaN,535 N GANNON AVE,N GANNON AVE,943531,161015,PBSI,STATEN ISLAND
7082,2021/11/8,17:12:00,2021,November,Monday,Based on Radio Run,APP,POF,122,SGT,122,Y,O,P,PSB,1,CPW,5,Y,NaN,N,Y,CPW,N,NaN,Y,NaN,NaN,NaN,Y,Y,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,Y,NaN,NaN,DE,APPARENTLY NORMAL,40,MALE,BLACK HISPANIC,6,200,MED,BRO,BLD,"""BLACK"" LETTERING ON RIGHT ARM TATTOO ""RICAN"" LETTERING ON LEFT ARM TATTOO",122,B,NaN,1334 RICHMOND RD,RICHMOND RD,957505,156297,PBSI,STATEN ISLAND
7083,2021/11/3,23:05:00,2021,November,Wednesday,Based on C/W on Scene,APP,POM,7,LT,7,N,I,P,PSB,1,PETIT LARCENY,3,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,N,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,CM,#N/A,30,MALE,WHITE HISPANIC,6.5,180,THN,ZZZ,XXX,NaN,7,B,NaN,408 GRAND ST,GRAND ST,988037,200131,PBMS,MANHATTAN
7084,2021/11/6,18:09:00,2021,November,Saturday,Based on Radio Run,APP,POF,805,SGT,805,Y,NaN,H,Housing,1,CPW,5,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,Y,Y,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,Y,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,CALM,56,MALE,BLACK HISPANIC,5.8,170,MED,BRO,BLD,BLACK JACKET,23,A,NaN,E 112 ST && 5 AVE,E 112 ST,998561,230061,PBMN,MANHATTAN
7085,2021/10/11,20:26:00,2021,October,Monday,Based on Radio Run,APP,POM,20,SGT,32,Y,O,H,Housing,1,RECKLESS ENDANGERMENT,4,Y,NaN,N,N,NaN,N,NaN,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,NaN,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Y,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,NERVOUS,NaN,MALE,WHITE HISPANIC,NaN,NaN,MED,NaN,BLK,NaN,32,D,NaN,2937 FREDERICK DOUGLASS BLVD,FREDERICK DOUGLASS BLVD,1001661,241501,PBMN,MANHATTAN
7086,2021/10/30,21:58:00,2021,October,Saturday,Based on C/W on Scene,APP,POM,172,LT,172,Y,O,P,PSB,3,OTHER,42,N,WITNESS IDENTIFIED VEHICLE TO PREVENT VOLATILE SITUATION AND PROTECT WITNESS WHO WAS STANDING BY FR,Y,N,NaN,Y,OTHER,Y,NaN,NaN,NaN,Y,N,N,NaN,N,NaN,NaN,NaN,N,NaN,Y,NaN,NaN,Y,NaN,Y,NaN,Y,NaN,NaN,Y,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,COMPLIANT,17,MALE,BLACK,5.6,160,THN,BLK,BLK,NaN,44,E,NaN,WEBSTER AVE && E MOUNT EDEN AVE,WEBSTER AVE,1010769,246044,PBBX,BRONX
7087,2021/10/30,21:58:00,2021,October,Saturday,Based on C/W on Scene,APP,POM,172,LT,172,Y,NaN,P,PSB,3,OTHER,42,N,WITNESS IDENTIFIED VEHICLE,Y,N,NaN,Y,OTHER,Y,NaN,NaN,NaN,Y,N,N,NaN,N,NaN,NaN,NaN,N,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,Y,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,NORMAL COMPLIANT,17,MALE,BLACK,5.6,150,THN,BLK,BLK,NaN,44,E,NaN,WEBSTER AVE && E MOUNT EDEN AVE,WEBSTER AVE,1010769,246044,PBBX,BRONX
7088,2021/10/30,21:58:00,2021,October,Saturday,Based on C/W on Scene,APP,POM,172,LT,172,Y,NaN,P,PSB,3,OTHER,42,N,WITNESS IDENTIFIED VEHICLE PREVENT VOLATILE SITUATION PROTECT CV WHO WAS NEARBY,Y,N,NaN,Y,OTHER,Y,NaN,NaN,NaN,Y,N,N,N,N,NaN,NaN,NaN,N,NaN,Y,NaN,NaN,NaN,NaN,Y,NaN,Y,NaN,NaN,Y,Y,NaN,NaN,NaN,NaN,Y,NaN,NaN,NaN,NaN,NaN,NaN,DE,NORMAL COMPLIANT,17,MALE,BLACK,NaN,155,THN,BLK,BLK,NaN,44,E,NaN,WEBSTER AVE && E MOUNT EDEN AVE,WEBSTER AVE,1010769,246044,PBBX,BRONX
